ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bugdensity,churn,churnp,bug
0,0,0,3.091042453,1.386294361,3.871201011,0.693147181,9.304923014,9.277251077,0,1.000000008,0.693147185,0
0,0,0,3.091042453,1.386294361,2.995732274,0.693147181,9.289613553,9.261508659,0,1.000000008,0.693147185,0
0,0,0,3.091042453,1.386294361,0.693147181,0.693147181,9.271059107,9.242807562,0,1.000000008,0.693147185,0
0,0,0,2.995732274,1.386294361,2.302585093,0.693147181,9.098849996,9.06762407,0,1.000000001,0.693147181,0
0,0,0,3.33220451,1.386294361,2.302585093,0.693147181,8.815666825,8.795733606,0,0.999999999,0.69314718,0
0,0,0,3.33220451,1.386294361,3.17805383,0.693147181,8.501876487,8.495356497,0,0.999999999,0.69314718,0
0,1.609437912,0.545403139,5.438948496,2.197224577,4.691347882,0.693147181,7.705712824,7.70391021,0,63.49999981,4.166665221,0
0,0.693147181,0.543444648,4.016383021,1.098612289,5.720311777,0.405465108,9.558176367,9.529012261,0,9.999999971,2.39789527,0
0,0,0,5.099866428,1.945910149,0,0.693147181,7.466227556,7.463936604,0,0.499999974,0.40546509,0
0,2.397895273,0.687183982,4.821014435,1.945910149,6.395261598,0.492476485,9.43867045,9.410010567,0,11.99999967,2.564949332,0
0,1.098612289,0.173471265,5.202173506,1.945910149,5.332718793,0.693147181,7.39387829,7.391415235,0,57.50000007,4.069026755,0
0,0.693147181,0,0,1.945910149,4.955827058,0.693147181,9.263596738,9.235130541,0,0,0,0
0.693147181,4.736198448,0.654330192,4.765093645,2.197224577,6.173786104,0.107988638,7.100027167,7.100027167,3.33E-05,30039.50001,10.31030175,1
0,0,0,3.988984047,1.098612289,2.890371758,0.693147181,3.583518938,0.693147181,0,25.00000002,3.258096539,0
0.693147181,2.564949357,0.42002417,3.472921562,1.098612289,5.826000107,0.325422401,3.891820298,2.708050201,0,473.4999999,6.162261618,0
1.098612289,1.609437912,0.639289744,4.861361591,1.098612289,4.454347296,0.587786665,3.988984047,2.890371758,0,153.5000001,5.040194097,0
1.098612289,4.644390899,0,4.157078572,0.693147181,0,0.009569451,9.84866171,5.375278408,0,0,0,0
0,0,0,1.098612289,0.693147181,0,0.693147181,9.882161766,0.693147181,0,0,0,0
1.098612289,2.079441542,0,4.187759007,0.693147181,0,0.117783036,9.960104153,6.529418838,0,0,0,0
0,0,0,3.555348061,0.693147181,0,0.693147181,9.960104153,4.844187086,0,97.50000001,4.590056548,0
0.693147181,0.693147181,0.231796336,4.80811103,0.693147181,0,0.693147181,9.952515784,6.255750042,0,34.00000001,3.555348062,0
1.386294361,1.609437912,0,4.146304301,0.693147181,0,0.182321557,9.95237295,6.726233402,1,0,0,1
0,0,0,3.988984047,0.693147181,0,0.693147181,9.95256339,4.718498871,0,1.000000025,0.693147193,0
0.693147181,1.098612289,0,3.355735008,0.693147181,0,0.287682072,9.953419921,6.66440902,0,0,0,0
1.098612289,1.945910149,0.445950839,3.710081662,0.693147181,0,0.451985123,9.959442465,6.510258341,0,18.49999994,2.970414462,0
0.693147181,1.609437912,0,4.361823927,0.693147181,0,0.182321557,9.951420206,6.971668605,1,0,0,1
1.791759469,4.624972813,0,2.629205033,0.693147181,0,0.009756175,9.843153513,6.161207322,1,0,0,1
0,0,0,4.574710979,0.693147181,0,0.693147181,9.960104153,6.156978986,0,4.000000032,1.609437919,0
0,0,0,3.80666249,0.693147181,0,0.693147181,9.95013256,5.981414211,0,0,0,0
0.693147181,0.693147181,0,3.258096538,0.693147181,0,0.405465108,9.959442465,6.376726948,0,0,0,0
0,0,0,5.940171253,0.693147181,0,0.693147181,9.960104153,6.156978986,0,11.99999995,2.564949354,0
0,0,0,4.844187086,0.693147181,0,0.693147181,9.960104153,6.156978986,0,9.999999954,2.397895269,0
0,0.693147181,0.084554793,5.129898715,1.098612289,3.555348061,0.693147181,3.555348061,1.386294361,0,449.0000001,6.109247583,0
0,0,0,3.931825633,0.693147181,1.791759469,0.693147181,9.95060966,5.993961427,0,6.5,2.014903021,0
0,0,0,4.682131227,0.693147181,0,0.693147181,9.953467485,6.035481433,0,33.00000001,3.526360525,0
0.693147181,4.96284463,0,3.801052377,0.693147181,0,0.006968669,9.82908723,5.659482216,0,0,0,0
1.098612289,3.044522438,0.558174724,3.856208226,0.693147181,4.418840608,0.287682072,9.949893925,6.992096427,0,242.0000001,5.493061444,0
0,1.098612289,0.445863122,3.496507561,0.693147181,4.17438727,0.510825624,9.958827648,6.12905021,0,6.500000016,2.014903023,0
0.693147181,1.098612289,0,3.835861644,0.693147181,0,0.287682072,9.948747684,6.923628628,0,0,0,0
0,0,0,4.356708827,1.098612289,2.890371758,0.693147181,3.496507561,0.693147181,0,149,5.010635294,0
1.609437912,1.945910149,0.542456359,4.708242372,0.693147181,5.023880521,0.538996501,9.958638397,7.249215057,0,72.50000004,4.297285407,0
1.098612289,2.197224577,0.411748186,4.650780698,0.693147181,5.455321115,0.36772478,9.956649101,7.093404626,0,92.50000011,4.537961438,0
0.693147181,1.098612289,0,3.680511205,0.693147181,0,0.287682072,9.949893925,6.943122423,0,0,0,0
1.098612289,1.098612289,0.670509039,4.290459441,1.098612289,1.945910149,0.510825624,9.954085605,7.069874128,0,117.4999999,4.77491296,0
1.098612289,2.890371758,0.495822464,4.135166557,0.693147181,5.463831805,0.36772478,9.955700424,7.07834158,0,471.9999999,6.159095388,0
1.386294361,2.302585093,0.455483918,3.983413002,0.693147181,4.317488114,0.405465108,9.952087222,7.029972912,0,83.00000018,4.430816801,0
0.693147181,0.693147181,0,3.465735903,0.693147181,0,0.405465108,9.955700424,7.023758955,0,0,0,0
0,0,0,4.890349128,0.693147181,0,0.693147181,9.949941657,5.978885765,0,4.000000026,1.609437918,0
0.693147181,4.96284463,0,3.979093284,0.693147181,0,0.006968669,9.821355163,4.9698133,1,0,0,1
1.098612289,5.081404365,0,4.114837083,0.693147181,0,0.00619197,9.837721612,6.104793232,1,0,0,1
0,0,0,3.663561646,0.693147181,0,0.693147181,9.960104153,4.477336814,0,0.999999982,0.693147172,0
0,0,0,2.197224577,0.693147181,0,0.693147181,9.958827648,4.418840608,0,0,0,0
0.693147181,2.397895273,0,2.499944527,0.693147181,0,0.087011377,9.956649101,4.795790546,0,0,0,0
0,0,0,0,0.693147181,0,0.693147181,9.959016862,4.430816799,0,0,0,0
0,0,0,3.091042453,1.386294361,0.693147181,0.693147181,9.084210095,9.052516287,0.014084507,69.99999999,4.262679877,1
0,2.995732274,0,3.933784497,0.693147181,0,0.048790164,9.698306702,9.661352295,1,0,0,1
0,2.708050201,0.672576262,4.783037393,2.302585093,6.447305863,0.336472237,9.43986353,9.411238314,0,20.49999977,3.068052925,0
0,2.197224577,0.526611805,4.649718563,2.197224577,6.06610809,0.575364145,9.296518068,9.26860928,0.001588562,628.5000006,6.444925854,1
0,0,0,4.406719247,1.791759469,2.995732274,0.693147181,5.525452939,5.433722004,0.005154639,193,5.267858159,1
0,0.693147181,0.105179388,3.795489189,1.098612289,4.406719247,0.693147181,9.695540448,9.658481754,0.007326007,135.5,4.916324615,1
0,0,0,3.135494216,0.693147181,0,0.693147181,9.370160663,9.342508336,0,0,0,0
0,0,0,3.688879454,1.098612289,2.890371758,0.693147181,9.720225554,9.675205823,0,19.5,3.020424886,0
0,1.098612289,0.053482911,5.614343912,2.197224577,5.459585514,0.510825624,7.718240952,7.715569535,0,489,6.194405391,0
0,0,0,3.663561646,1.098612289,3.091042453,0.693147181,9.370842269,9.343209045,0,4.000000004,1.609437913,0
0,1.098612289,0.288304501,4.7847101,1.386294361,3.784189634,0.693147181,9.370757093,9.343121483,0.003773585,264.0000002,5.579729827,1
0,1.098612289,0.487496039,2.685577345,1.098612289,4.060443011,0.510825624,9.227197489,9.198571388,0,6.500000007,2.014903021,0
0,0,0,5.375278408,1.386294361,1.945910149,0.693147181,7.347943823,7.34536484,0,4.000000073,1.609437927,0
0,0,0,5.379897354,1.386294361,2.079441542,0.693147181,7.33823815,7.335633982,0,1.00000008,0.693147221,0
0,1.098612289,0.63347854,5.091703117,1.791759469,4.905274778,0.693147181,7.33628566,7.333676396,0.027777778,35.00000003,3.583518939,1
0,1.386294361,0.51710699,4.736198448,2.197224577,5.068904202,0.559615788,7.33171497,7.329093736,0,32.99999997,3.526360524,0
0,0,0,3.401197382,1.609437912,5.135798437,0.693147181,7.555381944,7.553286606,0,0.500000006,0.405465112,0
0,0,0,5.609471795,1.098612289,2.079441542,0.693147181,7.547501683,7.54538975,0,1.999999952,1.098612273,0
0,2.564949357,0.474558009,4.304065093,2.197224577,7.051855623,0.47957308,7.211556733,7.208600338,0.003944773,252.5000001,5.535363823,1
0,0,0,3.17805383,1.098612289,3.850147602,0.693147181,7.593374193,7.569927655,0,4.500000002,1.704748093,0
0,0.693147181,0.327180214,5.493061443,1.791759469,4.382026635,0.693147181,7.58171964,7.557994959,0.014925373,65.99999982,4.204692617,1
0,0.693147181,0.60192323,4.477336814,1.386294361,2.197224577,0.405465108,7.201916318,7.198931241,0.068965517,13.50000002,2.674148651,1
0,1.098612289,0.054896738,5.879601454,1.945910149,4.077537444,0.693147181,7.178545484,7.175489714,0.000981354,1018,6.926577033,1
0,0,0,5.398162702,1.791759469,1.609437912,0.693147181,7.17472431,7.171656823,0,5.5,1.871802177,0
0,1.609437912,0.590352878,5.182906515,2.079441542,4.356708827,0.587786665,7.153833802,7.150701458,0.006134969,162.0000002,5.093750202,1
0,1.098612289,0.119185247,3.672072336,1.791759469,1.945910149,0.287682072,7.102499356,7.084226422,0.005649718,176,5.176149732,1
0,0.693147181,0.511453551,6.107022888,1.945910149,1.945910149,0.693147181,8.783089672,8.764365721,0,43.00000006,3.784189635,0
0,0,0,6.390240667,1.791759469,0.693147181,0.693147181,6.956545443,6.954638865,0,29.50000004,3.417726685,0
0,0,0,6.405228458,1.791759469,0,0.693147181,6.950814768,6.948897222,0,6.500000058,2.014903028,0
0,1.098612289,0.545624793,5.860786223,1.791759469,2.890371758,0.693147181,6.910750788,6.908754779,0,17.99999985,2.944438971,0
0.693147181,1.386294361,0,3.33220451,0.693147181,0,0.223143551,9.952087222,4.779123493,0,0,0,0
0,0,0,2.995732274,0.693147181,0,0.693147181,8.724369949,8.70450229,0,14.5,2.740840024,0
0,1.609437912,0.650618262,5.291292752,1.609437912,5.493061443,0.336472237,8.718009331,8.698013622,0.012903226,76.49999971,4.350277933,1
0,1.098612289,0,3.044522438,0.693147181,0,0.287682072,7.896180609,7.89319887,1,0,0,1
0,5.407171771,0,4.161332435,0.693147181,0,0.00447428,9.860371261,5.411646052,1,0,0,1
1.098612289,2.48490665,0.519126309,3.864232342,0.693147181,4.532599493,0.459532329,9.951420206,7.064759028,0.004415011,225.5000001,5.422744945,1
0.693147181,2.079441542,0,2.876385516,0.693147181,0,0.223143551,9.88262136,6.481577129,0,10.99999997,2.484906647,0
0,0,0,3.761200116,0.693147181,1.098612289,0.693147181,9.949989386,6.467698726,0,9.999999996,2.397895272,0
0,0,0,5.484796933,1.098612289,3.401197382,0.693147181,4.110873864,1.791759469,0,1.00000008,0.693147221,0
0,1.609437912,0.561614869,5.208392659,0.693147181,3.583518938,0.182321557,9.947360887,6.439350371,0,42.00000003,3.761200116,0
1.386294361,2.302585093,0.488124725,4.661550519,0.693147181,4.543294782,0.336472237,9.953942996,7.749322465,0.005405405,183.9999999,5.220355825,1
0,0.693147181,0.693147181,4.460144414,0.693147181,3.044522438,0.405465108,9.950084838,6.470799504,0,5.999999949,1.945910142,0
0.693147181,1.098612289,0.489150253,4.321922711,0.693147181,3.433987204,0.287682072,9.950275714,6.950814768,0.249999997,3.000000045,1.386294372,1
0,0,0,4.941642423,0.693147181,0,0.693147181,9.960104153,6.548219103,0,1.000000055,0.693147208,0
0.693147181,1.386294361,0.681228936,5.164785974,0.693147181,2.197224577,0.405465108,9.94693011,6.895682698,0,20.50000001,3.068052936,0
0,0,0,5.855071922,1.098612289,2.995732274,0.693147181,4.127134385,1.945910149,0,16.49999996,2.862200879,0
1.386294361,2.079441542,0,3.580040674,0.693147181,0,0.117783036,9.958307122,7.154615357,0,0,0,0
0,5.783825182,0,4.231203745,0.693147181,0,0.003072199,9.877194911,6.308098442,1,0,0,1
1.609437912,2.48490665,0,3.725693427,0.693147181,0,0.080042707,9.957928388,7.238496841,0,0,0,0
1.609437912,2.708050201,0.572267142,4.450463796,0.693147181,5.739792912,0.427444015,9.957928388,7.238496841,0,118.4999999,4.78331637,0
0.693147181,1.098612289,0.636319188,5.340738083,0.693147181,3.218875825,0.510825624,9.948604311,6.920671504,0,11.49999999,2.525728643,0
1.098612289,1.791759469,0.659370219,3.973431634,1.098612289,4.8978398,0.693147181,4.094344562,2.564949357,0,67.00000001,4.219507705,0
1.386294361,3.091042453,0,3.36729583,0.693147181,0,0.044451762,9.948460918,6.966024187,1,0,0,1
0,4.143134726,0,3.728176477,0.693147181,0,0.015748357,9.880423613,6.416732283,1,0,0,1
1.386294361,2.708050201,0.62597005,4.056988776,0.693147181,2.995732274,0.382992252,9.953419921,7.138073034,0,154.4999999,5.046645731,0
0,0,0,0,0.693147181,2.772588722,0.693147181,9.95237295,1.791759469,0,0,0,0
0,0,0,1.386294361,0.693147181,0,0.693147181,9.88262136,0.693147181,0,0,0,0
0,3.496507561,0,2.564949357,0.693147181,0,0.029852963,9.882110687,3.526360525,0,0,0,0
1.098612289,1.791759469,0.634613,4.697445462,0.693147181,3.850147602,0.510825624,9.95056196,6.993015123,0,25.99999993,3.295836864,0
1.098612289,1.945910149,0,4.229957121,0.693147181,0,0.133531393,9.954750846,7.048386409,0,0,0,0
1.098612289,1.945910149,0.497424003,3.447717397,0.693147181,4.574710979,0.538996501,9.954750846,7.048386409,0,8.500000046,2.251291803,0
0.693147181,1.386294361,0,2.047692843,0.693147181,0,0.223143551,9.947360887,6.499787041,0,0,0,0
0,0,0,4.158883083,1.098612289,3.737669618,0.693147181,7.496652438,7.494430215,0,1.500000012,0.916290737,0
0,0,0,4.941642423,1.945910149,0,0.693147181,7.453561872,7.451241685,0,19.50000003,3.020424888,0
0,0,0,0,0.693147181,4.442651256,0.693147181,8.189522111,2.63905733,0,0,0,0
0,1.098612289,0,0,1.098612289,4.927253685,0.693147181,8.190908881,2.944438979,0,0,0,0
0,0,0,2.890371758,0.693147181,0,0.693147181,6.167516491,0.693147181,0,0,0,0
0,0.693147181,0.686364135,3.384390263,0.693147181,3.36729583,0.693147181,7.549609165,2.197224577,0,69.49999999,4.25561271,0
0,0,0,0,0.693147181,0,0.693147181,7.412764017,1.098612289,0,0,0,0
0.693147181,0.693147181,0.656918343,4.682131227,1.098612289,0,0.405465108,7.483806688,7.483806688,0,30.5,3.449987546,0
0,0,0,3.433987204,0.693147181,0,0.693147181,7.434847875,1.791759469,0,8.500000005,2.251291799,0
0,0,0,3.610917913,0.693147181,0,0.693147181,7.412764017,1.098612289,0,46.49999999,3.860729711,0
0,0,0,4.812184355,0.693147181,0,0.693147181,7.898411093,2.302585093,0,0,0,0
0,0,0,3.295836866,0.693147181,3.610917913,0.693147181,7.946263644,2.397895273,0,14,2.708050201,0
0,0,0,0,0.693147181,0,0.693147181,7.41397029,1.609437912,0,0,0,0
0,0,0,3.258096538,0.693147181,0,0.693147181,7.41397029,1.609437912,0,30,3.433987204,0
0,0.693147181,0.464785525,5.957131868,0.693147181,3.258096538,0.693147181,9.766521697,6.91671502,0.008849558,112,4.727387819,1
0,3.091042453,0,3.004782109,0.693147181,0,0.044451762,9.716434821,6.52649486,0,0,0,0
0,1.386294361,0,2.079441542,0.693147181,0,0.223143551,9.7179408,6.562444094,0,0,0,0
0,1.609437912,0,3.421000009,0.693147181,0,0.182321557,9.724181445,6.675823222,0,0,0,0
0,0,0,2.48490665,0.693147181,4.262679877,0.693147181,9.792500124,6.962243464,0,2.000000002,1.098612289,0
0,0,0,2.63905733,0.693147181,0,0.693147181,9.719504616,6.598509029,0,0,0,0
0,1.098612289,0,2.079441542,0.693147181,0,0.287682072,9.717699996,6.556778356,0,0,0,0
0,0.693147181,0.678515961,4.085976313,0.693147181,3.044522438,0.693147181,9.721545924,6.625392368,0,2.500000016,1.252762973,0
0,1.609437912,0,3.202746443,0.693147181,0,0.182321557,9.720945972,6.612041035,1,0,0,1
0,1.098612289,0.680189551,4.430816799,0.693147181,4.997212274,0.693147181,9.810275171,6.96979067,0,56.99999996,4.06044301,0
0,0,0,3.80666249,0.693147181,4.043051268,0.693147181,9.802174391,6.963189986,0,0.99999999,0.693147176,0
0,0,0,4.574710979,0.693147181,0,0.693147181,9.724241262,6.677083461,0,0,0,0
0,1.386294361,0,3.33220451,0.693147181,0,0.223143551,9.716916981,6.538139824,0,0,0,0
0,1.791759469,0.394879861,4.209655409,0.693147181,2.944438979,0.405465108,9.722505099,6.639875834,0,103.4999999,4.64918707,0
0,1.609437912,0.427593927,4.192680463,0.693147181,3.044522438,0.693147181,9.721425962,6.622736324,0,17.00000008,2.890371762,0
0.693147181,7.167809184,0.263340794,0,2.772588722,12.38369568,0.24435115,9.946738595,9.882110687,0,19.5,3.020424886,0
0.693147181,1.945910149,0.306324399,4.547843691,2.197224577,5.857933154,0.693147181,9.788974166,9.788974166,0.003384095,294.5000001,5.688668837,1
0.693147181,4.007333185,0,3.914565226,0.693147181,0,0.018018505,9.714383043,9.714383043,1,0,0,1
0,0.693147181,0,4.094344562,0.693147181,0,0.405465108,9.725735539,6.706862337,0,0,0,0
0,1.386294361,0.465762744,5.399293284,0.693147181,3.36729583,0.559615788,9.765546451,6.9117473,0,83.00000024,4.430816802,0
0,2.708050201,0.529118683,3.263211639,0.693147181,5.332718793,0.427444015,9.724181445,6.675823222,0,63.50000008,4.166665225,0
0,1.386294361,0.517834896,2.983153491,0.693147181,3.36729583,0.223143551,9.716916981,6.538139824,0,10.00000001,2.397895274,0
0,1.791759469,0,3.47093072,0.693147181,0,0.15415068,9.718783159,6.582025139,0,0,0,0
0,1.791759469,0,3.615412302,0.693147181,0,0.15415068,9.722984342,6.650279049,0,0,0,0
0,1.098612289,0,5.660642982,0.693147181,0,0.287682072,9.787346917,6.947937069,0,0,0,0
0,0.693147181,0,5.749392986,0.693147181,2.833213344,0.693147181,9.722984342,6.650279049,0,418.5,6.039063526,0
0,2.079441542,0.292901861,4.417333449,0.693147181,4.025351691,0.223143551,9.718783159,6.582025139,0.004192872,237.5000001,5.474369311,1
0,0,0,5.828945618,0.693147181,0,0.693147181,9.787852209,6.956545443,0,50.49999996,3.941581807,0
0,0,0,5.743003188,0.693147181,2.397895273,0.693147181,9.787403074,6.948897222,0.00273224,365,5.902633333,1
0,0.693147181,0.576895273,5.465948208,0.693147181,3.044522438,0.693147181,9.720525791,6.602587892,0,289.5,5.671603576,0
0,1.098612289,0.486017988,5.405675885,0.693147181,1.386294361,0.287682072,9.714564252,6.480044562,0,71.50000002,4.283586562,0
0,1.098612289,0.578605848,4.426840651,0.693147181,3.891820298,0.693147181,9.787796078,6.955592608,0,75.50000004,4.337290741,0
0.693147181,3.258096538,0.52806624,5.217440978,2.397895273,7.458762692,0.379489622,9.803943422,9.803943422,0.012738854,77.49999785,4.363098597,1
0,0.693147181,0.651437205,5.190175208,0.693147181,3.044522438,0.405465108,9.721065991,6.6147256,0,1.499999939,0.916290707,0
0,2.302585093,0.487643762,3.985273467,0.693147181,4.262679877,0.09531018,9.717699996,6.556778356,0.010928962,90.49999992,4.516338971,1
0,0,0,4.859812404,0.693147181,2.197224577,0.693147181,9.766407012,6.914730893,0,29,3.401197382,0
0,1.609437912,0.510361439,4.063885355,0.693147181,6.573680167,0.693147181,9.734062477,6.831953566,0.005780347,172,5.153291595,1
0,2.079441542,0,2.505525937,0.693147181,4.043051268,0.117783036,9.716434821,6.52649486,0.011428571,86.49999999,4.471638793,1
0,0,0,5.017279837,0.693147181,0.693147181,0.693147181,9.714624648,6.481577129,0,1.00000005,0.693147206,0
0,0,0,3.33220451,0.693147181,0,0.693147181,9.720525791,6.602587892,1,0,0,1
0.693147181,1.791759469,0.472571135,4.84680832,1.791759469,6.393590754,0.693147181,9.788469441,9.788469441,0.007874016,126,4.844187087,1
0,0,0,4.8978398,0.693147181,0,0.693147181,9.721425962,6.622736324,0,0,0,0
0,1.098612289,0,4.762173935,0.693147181,0,0.287682072,9.71908383,6.588926478,1,0,0,1
0,0,0,5.463831805,0.693147181,0,0.693147181,9.787796078,6.955592608,0,0,0,0
0,1.791759469,0.517111072,3.799227511,0.693147181,3.761200116,0.15415068,9.719504616,6.598509029,0.013245033,74.5,4.324132656,1
0,0.693147181,0,0,0.693147181,2.564949357,0.405465108,9.71908383,6.588926478,0,0,0,0
0,0.693147181,0.253928367,3.597312261,0.693147181,3.33220451,0.693147181,9.720945972,6.612041035,0.024691358,39.49999999,3.701301974,1
0,1.609437912,0.303607982,3.891820298,0.693147181,6.570882962,0.587786665,9.730621155,6.770789424,0.005494505,181.0000001,5.204006688,1
0,1.386294361,0.137555009,3.295836866,0.693147181,6.008813185,0.405465108,9.671050954,6.37502482,0.011428571,86.49999998,4.471638793,1
0,0,0,0,0.693147181,5.831882477,0.693147181,9.591581091,6.244166901,0,0,0,0
0,1.945910149,0,1.925290862,0.693147181,0,0.133531393,9.671050954,6.37502482,0,0,0,0
0,1.791759469,0,2.197224577,0.693147181,0,0.15415068,9.730145559,6.761572769,0,0,0,0
0,2.079441542,0,2.47443535,0.693147181,0,0.117783036,9.728717412,6.738152495,0,0,0,0
0,0,0,1.098612289,0.693147181,0,0.693147181,9.734950551,6.844815479,0,0,0,0
0,1.098612289,0,3.164067589,0.693147181,0,0.287682072,9.730621155,6.770789424,0,0,0,0
0,2.302585093,0,3.353406718,0.693147181,0,0.09531018,9.72776418,6.723832441,0,0,0,0
0,0,0,2.944438979,0.693147181,5.147494477,0.693147181,9.570250078,6.068425588,0.166666667,5.000000004,1.79175947,1
0,0,0,2.944438979,0.693147181,0,0.693147181,9.548454118,6.008813185,0,0,0,0
0,1.386294361,0,4.119037175,0.693147181,0,0.223143551,9.381769488,5.846438775,1,0,0,1
0,1.098612289,0,3.218875825,0.693147181,0,0.287682072,9.382359036,5.860786223,0,0,0,0
0,2.302585093,0,3.238678452,0.693147181,0,0.09531018,9.732283961,6.802394763,1,0,0,1
0,1.098612289,0.509831077,4.326337729,0.693147181,3.526360525,0.693147181,9.787571523,6.951772164,0,19.99999994,3.044522435,0
0,0.693147181,0.628065071,3.772760938,0.693147181,0,0.693147181,9.735068901,6.84694314,0,8.5,2.251291799,0
0,2.890371758,0.571471876,4.107224225,0.693147181,6.447305863,0.405465108,9.732283961,6.802394763,0,213.0000002,5.365976016,0
0,1.609437912,0.590253346,3.951243719,0.693147181,6.255750042,0.470003629,9.669535803,6.333279628,0,75.99999995,4.343805421,0
0.693147181,2.63905733,0.66614291,3.357394759,0.693147181,7.844632644,0.356674944,9.615738811,9.615738811,0,28.4999999,3.38439026,0
0,2.564949357,0.628830638,3.780687003,0.693147181,7.202661197,0.379489622,9.548382804,6.00635316,0,47.50000001,3.881563798,0
0,3.044522438,0,3.571542747,0.693147181,0,0.046520016,9.381095292,5.834810737,1,0,0,1
0,0,0,4.143134726,0.693147181,3.135494216,0.693147181,9.71099444,6.388561406,0,27,3.33220451,0
0.693147181,1.791759469,0.513055609,4.675939257,2.079441542,5.902633333,0.606135803,9.694431801,9.694431801,0.014184397,69.4999998,4.255612707,1
0.693147181,1.609437912,0.312699701,3.339321978,1.945910149,4.59511985,0.587786665,9.688002103,9.688002103,0,18.00000004,2.944438981,0
0.693147181,1.098612289,0.540366399,4.703506086,1.945910149,5.356586275,0.693147181,9.589050743,9.589050743,0.032258065,29.99999995,3.433987203,1
0.693147181,1.386294361,0.647906056,3.473518043,0.693147181,5.568344504,0.693147181,9.501591069,9.501591069,0,5.5,1.871802177,0
0,1.609437912,0.354053118,3.862832761,0.693147181,5.225746674,0.470003629,9.38823548,5.874930731,0,4.499999949,1.704748083,0
0,2.397895273,0.480895434,3.325689829,0.693147181,7.423568444,0.310154929,9.670356795,6.356107661,0,71.50000005,4.283586563,0
0,0,0,3.80666249,0.693147181,4.744932128,0.693147181,9.548525427,6.011267174,0,4.000000004,1.609437913,0
0,1.791759469,0,2.538973871,0.693147181,0,0.15415068,9.733529255,6.823286122,0,0,0,0
0,0,0,3.610917913,0.693147181,0,0.693147181,9.669535803,6.333279628,0,0,0,0
0,0.693147181,0,3.349904087,0.693147181,0,0.405465108,9.382022194,5.85220248,0,0,0,0
0,1.098612289,0.479478371,3.672072336,0.693147181,6.478509642,0.693147181,9.721785804,6.630683386,0,13.49999996,2.674148647,0
0,0.693147181,0,3.772760938,0.693147181,0,0.405465108,9.670356795,6.356107661,0,0,0,0
0,0,0,2.079441542,0.693147181,0,0.693147181,9.570250078,6.068425588,0,0,0,0
0.693147181,1.609437912,0.584341876,4.848900371,1.386294361,4.248495242,0.336472237,9.766349664,9.766349664,0,56.50000003,4.051784948,0
0,0,0,2.564949357,0.693147181,0,0.693147181,9.721605899,6.626717749,0,0,0,0
0,0,0,0,0.693147181,0,0.693147181,4.143134726,1.098612289,0,0,0,0
0,0,0,4.718498871,0.693147181,0,0.693147181,4.521788577,2.397895273,0,40.00000002,3.713572067,0
0.693147181,1.386294361,0.562898655,4.510859507,2.079441542,4.905274778,0.405465108,4.454347296,4.454347296,0,70.00000002,4.262679877,0
0,0,0,4.317488114,0.693147181,0,0.693147181,4.143134726,1.098612289,0,62.00000001,4.143134727,0
0,0,0,0,0.693147181,0,0.693147181,4.521788577,2.397895273,0,0,0,0
0,0.693147181,0.363068009,4.584967479,0.693147181,0,0.405465108,4.521788577,2.397895273,0,171.5,5.150397236,0
0,0,0,0,0.693147181,0,0.693147181,4.521788577,2.397895273,0,0,0,0
0,0,0,0,0.693147181,0,0.693147181,4.189654742,1.609437912,0,0,0,0
