ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bugdensity,churn,churnp,bug
0,0,0,5.484796933,2.63905733,5.370638028,0.693147181,7.33823815,6.862757913,0,1.00000008,0.693147221,0
0,0,0,5.484796933,2.63905733,5.105945474,0.693147181,4.276666119,3.583518938,0,1.00000008,0.693147221,0
0,0.693147181,0.649204964,5.003946306,3.496507561,4.905274778,0.693147181,6.251903883,5.564520407,0.024691358,39.50000002,3.701301975,1
0.693147181,1.386294361,0.481479833,6.182084907,3.555348061,6.188264123,0.693147181,5.407171771,5.365976015,0.008583691,115.4999996,4.75789127,1
0,0,0,5.257495372,3.465735903,4.382026635,0.693147181,6.142037406,5.459585514,0.181818181,4.500000015,1.704748095,1
0.693147181,1.098612289,0.555671067,5.811140993,3.526360525,2.944438979,0.693147181,4.406719247,4.382026635,0.019607843,49.99999995,3.931825632,1
0,0,0,5.407171771,3.465735903,2.079441542,0.693147181,4.304065093,3.988984047,0,5.50000005,1.871802185,0
0,2.890371758,0.66382535,6.128081453,3.688879454,5.730099783,0.476924072,5.789960171,5.187385806,0.005154639,193.0000026,5.267858173,1
0,0.693147181,0.693147181,6.570882962,3.465735903,1.945910149,0.693147181,5.33753808,4.762173935,0,2.00000065,1.098612505,0
0.693147181,0.693147181,0.692032796,5.74779936,3.496507561,1.098612289,0.405465108,5.135798437,5.099866428,0.052631579,18,2.944438979,1
0.693147181,2.48490665,0.640015964,5.951943789,3.583518938,4.465908119,0.559615788,5.062595033,5.023880521,0.016949153,58.00000003,4.077537444,1
0.693147181,0.693147181,0.673575195,5.379897354,3.401197382,4.672828834,0.693147181,3.295836866,3.295836866,0.133333336,6.499999872,2.014903003,1
0,0,0,5.459585514,3.401197382,0,0.693147181,3.135494216,2.833213344,0,1.000000053,0.693147207,0
0,0,0,5.451038454,3.401197382,1.945910149,0.693147181,2.995732274,2.63905733,0.49999999,1.00000004,0.693147201,1
0,0,0,5.446737372,3.36729583,4.418840608,0.693147181,3.828641396,3.401197382,0.142857143,6.000000006,1.94591015,1
0,0,0,5.420534999,3.33220451,1.098612289,0.693147181,6.711740395,6.532334292,0.500000025,0.9999999,0.693147131,1
0,0,0,5.429345629,3.33220451,4.644390899,0.693147181,4.744932128,4.564348191,0.199999999,4.000000029,1.609437918,1
0,0.693147181,0.651437205,6.290642785,3.465735903,2.833213344,0.693147181,2.772588722,2.63905733,0,1.499999828,0.916290663,0
0,0.693147181,0.612669469,6.424058323,3.36729583,1.098612289,0.405465108,6.37331979,6.267200549,0,5.499999672,1.871802126,0
0,0.693147181,0.678515961,6.424869024,3.36729583,2.397895273,0.693147181,2.944438979,2.833213344,0.285714264,2.500000272,1.252763046,1
0,0,0,5.433722004,3.258096538,3.17805383,0.693147181,0.693147181,0.693147181,0,1.00000002,0.693147191,0
0.693147181,2.708050201,0.577957483,5.813732443,3.465735903,7.147559271,0.336472237,5.198497031,5.187385806,0.006734007,147.5000005,5.000584962,1
0.693147181,2.397895273,0.604696634,5.948746817,3.401197382,4.59511985,0.37469345,4.127134385,4.110873864,0.011235955,87.99999874,4.488636356,1
0.693147181,2.63905733,0.461470453,5.833974966,3.36729583,6.413458957,0.579818495,3.871201011,3.871201011,0.002936858,339.4999991,5.830415123,1
0,0,0,6.194405391,3.218875825,2.079441542,0.693147181,1.945910149,1.945910149,0.499999973,1.00000011,0.693147236,1
0.693147181,1.945910149,0.59434097,6.12749282,3.33220451,5.164785974,0.693147181,3.663561646,3.663561646,0.013071896,75.49999918,4.33729073,1
0.693147181,1.791759469,0.138248142,5.746203191,3.258096538,4.234106505,0.606135803,6.163314804,6.131226489,0.009302326,106.5000007,4.677490854,1
0,0,0,6.200509174,3.135494216,2.197224577,0.693147181,6.475432717,6.354370041,0,1.500000006,0.916290734,0
0,1.386294361,0.523627085,5.813383985,3.295836866,4.812184355,0.693147181,6.470799504,6.349138991,0.052631579,17.99999991,2.944438974,1
0,0,0,6.190315406,3.091042453,2.833213344,0.693147181,5.888877958,5.831882477,0,1.499999934,0.916290705,0
0,0,0,6.188264123,3.091042453,1.098612289,0.693147181,6.047372179,5.910796644,0.500000021,0.999999918,0.69314714,1
0,1.386294361,0.565648818,6.852770971,3.258096538,2.397895273,0.559615788,6.401917197,6.29156914,0.010050251,98.50000022,4.600157646,1
0.693147181,2.48490665,0.639392828,6.345636361,3.295836866,4.934473933,0.606135803,6.395261598,6.369900983,0.005714286,173.9999997,5.164785972,1
0,0.693147181,0.298486183,5.967427969,3.218875825,1.945910149,0.693147181,5.765191103,5.707110265,0,22.99999993,3.178053827,0
0,0.693147181,0.672784713,6.363889801,3.218875825,3.583518938,0.693147181,5.981414211,5.863631176,0.028571429,33.99999981,3.555348056,1
0,1.098612289,0.572394864,6.306275287,3.17805383,1.386294361,0.510825624,5.690359454,5.634789603,0.052631578,18.00000018,2.944438989,1
0,0,0,6.354370041,3.091042453,0.693147181,0.693147181,6.068425588,5.983936281,0,1.999999967,1.098612278,0
0,0.693147181,0.543444648,6.557488331,3.17805383,1.098612289,0.405465108,5.902633333,5.80814249,0,2.49999981,1.252762914,0
0,0,0,6.350885717,3.091042453,0,0.693147181,5.552959585,5.497168225,0,2.500000074,1.25276299,0
0.693147181,1.609437912,0.583133735,6.401585467,3.17805383,2.302585093,0.336472237,5.505331536,5.505331536,0.011111111,88.99999889,4.499809658,1
0,1.098612289,0.658963716,6.294035232,3.17805383,2.079441542,0.510825624,5.472270674,5.429345629,0.068965517,13.50000004,2.674148652,1
1.098612289,3.36729583,0.613913678,6.131151524,3.295836866,7.289610521,0.583947888,5.605802066,5.598421959,0.001962709,508.5000049,6.233429862,1
0,0,0,6.391917113,3.091042453,1.098612289,0.693147181,5.38907173,5.356586275,0,10.4999999,2.442347027,0
0,0,0,6.396929655,3.091042453,2.708050201,0.693147181,5.327876169,5.293304825,0,45.50000017,3.839452316,0
0,0,0,6.475432717,3.044522438,1.609437912,0.693147181,5.424950017,5.393627546,0,17.00000006,2.890371761,0
0,0,0,6.490723535,3.044522438,1.386294361,0.693147181,4.605170186,4.574710979,0.285714264,2.500000265,1.252763044,1
0,2.197224577,0.62385485,6.318968114,3.135494216,5.777652323,0.635988767,5.298317367,5.262690189,0.022727272,43.00000193,3.784189678,1
0,0.693147181,0.594032742,6.649632009,3.135494216,3.36729583,0.693147181,5.231108617,5.192956851,0,3.999999908,1.609437894,0
0,0,0,6.464588304,3.044522438,2.079441542,0.693147181,2.944438979,2.944438979,0.333333319,2.000000125,1.09861233,1
0,0,0,6.464588304,3.044522438,0.693147181,0.693147181,5.267858159,5.231108617,0.285714286,2.499999996,1.252762967,1
0,1.945910149,0.507082191,6.455423156,3.091042453,3.784189634,0.619039208,5.141663557,5.099866428,0.023255813,42.00000152,3.761200151,1
0,0,0,6.539585956,2.995732274,0,0.693147181,4.983606622,4.941642423,0.046511628,20.49999996,3.068052933,1
0,0,0,6.530877628,2.995732274,1.098612289,0.693147181,4.9698133,4.927253685,0.013513513,73.0000003,4.304065097,1
0,0,0,6.613384218,2.995732274,0.693147181,0.693147181,4.859812404,4.828313737,0,135.0000001,4.912654886,0
0,0,0,6.782192056,2.995732274,2.772588722,0.693147181,5.96870756,5.908082938,0,1.000000194,0.693147278,0
0,0,0,6.782192056,2.995732274,0,0.693147181,4.430816799,4.406719247,0.499999952,1.000000194,0.693147278,1
0,0,0,6.782192056,2.995732274,0,0.693147181,4.418840608,4.394449155,0.040816326,23.50000015,3.198673124,1
0,0.693147181,0,6.263398263,2.995732274,1.098612289,0.693147181,4.382026635,4.356708827,0.500000124,0.999999504,0.693146933,1
0,0,0,6.773080376,2.995732274,0,0.693147181,4.33073334,4.304065093,0.024691358,39.49999982,3.70130197,1
0,1.098612289,0.558495121,6.354949583,3.091042453,4.356708827,0.693147181,4.317488114,4.290459441,0.015873016,62.00000038,4.143134733,1
0.693147181,2.197224577,0.56597607,5.991464547,3.091042453,5.164785974,0.635988767,5.963579344,5.945420609,0.003883495,256.5000003,5.551019721,1
0,1.386294361,0.213607746,6.926577033,3.091042453,4.33073334,0.693147181,4.143134726,4.110873864,0.001223242,816.4999996,6.706250902,1
0.693147181,1.945910149,0.678457698,5.87010369,3.091042453,4.343805422,0.356674944,5.934894196,5.916202063,0.100000012,8.999998792,2.302584972,1
0,1.609437912,0.53059071,6.241055268,3.135494216,4.727387819,0.693147181,3.433987204,3.401197382,0.020833333,47.00000017,3.871201014,1
0,1.945910149,0.613062075,6.394784499,3.091042453,4.976733742,0.451985123,3.17805383,3.135494216,0.026666668,36.49999846,3.624340892,1
0,0.693147181,0.584720919,6.759835149,3.091042453,2.197224577,0.405465108,3.912023005,3.871201011,0.016260162,60.50000053,4.119037183,1
0,1.791759469,0.577282116,6.497780015,3.091042453,5.123963979,0.693147181,3.850147602,3.80666249,0.02020202,48.50000145,3.901972699,1
0,0,0,6.741700695,2.995732274,1.386294361,0.693147181,1.609437912,1.609437912,0,0.999999918,0.69314714,0
0,0,0,6.736966958,2.944438979,2.564949357,0.693147181,5.730099783,5.673323267,0,7.500000067,2.140066171,0
0,0,0,6.727431725,2.944438979,0,0.693147181,2.63905733,2.63905733,0,2.000000388,1.098612418,0
0,0,0,6.727431725,2.944438979,2.944438979,0.693147181,2.564949357,2.564949357,0,1.000000194,0.693147278,0
0,0,0,6.727431725,2.890371758,0,0.693147181,3.496507561,3.433987204,0,1.000000194,0.693147278,0
0,0,0,6.727431725,2.890371758,1.386294361,0.693147181,4.762173935,4.691347882,0,1.000000194,0.693147278,0
0,0,0,6.752270376,2.833213344,1.791759469,0.693147181,4.634728988,4.553876892,0,5.499999968,1.871802172,0
0,0,0,6.746412129,2.833213344,1.098612289,0.693147181,3.583518938,3.583518938,0,2.500000025,1.252762976,0
0,0,0,6.745236349,2.833213344,0,0.693147181,5.081404365,5.036952602,0.200000007,3.999999825,1.609437877,1
0,0,0,6.741700695,2.833213344,0.693147181,0.693147181,3.465735903,3.465735903,0,2.499999795,1.25276291,0
0,0,0,6.738152495,2.833213344,0,0.693147181,4.356708827,4.290459441,0,2.499999957,1.252762956,0
0,0,0,6.736966958,2.833213344,0.693147181,0.693147181,4.33073334,4.262679877,0,2.000000074,1.098612313,0
0,0,0,6.736966958,2.833213344,0,0.693147181,5.056245805,5.010635294,0.016393443,60.00000012,4.110873866,1
0,0,0,6.719013154,2.833213344,0,0.693147181,4.317488114,4.248495242,0,5.499999888,1.87180216,0
0,0,0,6.716594774,2.833213344,1.791759469,0.693147181,1.945910149,1.945910149,0.166666668,4.99999995,1.791759461,1
0,0,0,6.716594774,2.772588722,2.079441542,0.693147181,3.044522438,2.995732274,0,3.0000003,1.386294436,0
0,0,0,6.716594774,2.772588722,2.944438979,0.693147181,2.944438979,2.890371758,0,3.0000003,1.386294436,0
0,1.098612289,0.276598524,6.470283375,2.833213344,4.663439094,0.693147181,3.135494216,3.135494216,0.040816326,23.50000016,3.198673124,1
0,0,0,6.692083743,2.708050201,1.945910149,0.693147181,5.010635294,4.96284463,0.28571429,2.49999995,1.252762954,1
0,1.609437912,0.62608912,6.705639095,2.890371758,3.713572067,0.693147181,2.197224577,2.197224577,0.020408164,47.99999844,3.891820266,1
0,0,0,6.685860947,2.708050201,1.609437912,0.693147181,1.386294361,1.386294361,0,8.5,2.251291799,0
0,0,0,6.684611728,2.63905733,1.386294361,0.693147181,4.86753445,4.828313737,0.33333337,1.999999672,1.098612179,1
0,1.609437912,0.556720343,6.11368218,2.890371758,6.561030666,0.693147181,3.80666249,3.784189634,0.044444445,21.49999984,3.113515302,1
0,1.386294361,0.615194221,6.70930434,2.833213344,3.970291914,0.693147181,4.820281566,4.779123493,0.009661836,102.5000007,4.639571619,1
0,0,0,6.639875834,2.63905733,2.397895273,0.693147181,3.688879454,3.663561646,0,1.999999964,1.098612277,0
0,1.791759469,0.577964001,6.632221341,2.772588722,4.753590191,0.606135803,3.63758616,3.610917913,0.007326007,135.5000008,4.916324621,1
0,0,0,6.642486801,2.63905733,1.791759469,0.693147181,4.672828834,4.624972813,0,2.999999934,1.386294345,0
0.693147181,2.302585093,0.552449318,6.02827852,2.772588722,5.541263545,0.530628251,4.663439094,4.644390899,0.004376368,227.4999987,5.431536205,1
0,1.098612289,0.580605585,6.44624878,2.772588722,4.060443011,0.693147181,4.564348191,4.521788577,0.111111114,7.999999744,2.197224549,1
0,0,0,6.633318433,2.63905733,0.693147181,0.693147181,4.317488114,4.262679877,0.40000001,1.499999936,0.916290706,1
0,0,0,6.633318433,2.63905733,2.48490665,0.693147181,3.218875825,3.17805383,0,1.999999914,1.09861226,0
0,0.693147181,0.690157822,6.570882962,2.772588722,1.098612289,0.693147181,4.262679877,4.204692619,0,11.00000001,2.484906651,0
0,0,0,6.635946556,2.63905733,1.609437912,0.693147181,4.234106505,4.17438727,0,0.99999966,0.693147011,0
0,1.098612289,0.591586766,6.18689426,2.772588722,4.465908119,0.510825624,3.988984047,3.988984047,0.011695906,84.49999958,4.448516371,1
0,0,0,6.602587892,2.48490665,1.098612289,0.693147181,3.496507561,3.433987204,0,1.500000016,0.916290738,0
0,0.693147181,0.590146232,6.043819777,2.48490665,5.117993812,0.693147181,3.401197382,3.33220451,0.033898305,28.50000017,3.384390269,1
0,0,0,6.590301048,2.397895273,0,0.693147181,4.025351691,3.988984047,0,11.50000006,2.525728649,0
0,0,0,6.586171655,2.397895273,2.772588722,0.693147181,4.905274778,4.770684624,0.153846155,5.49999994,1.871802168,1
0,0,0,6.583409222,2.397895273,0.693147181,0.693147181,4.812184355,4.672828834,0,0.500000162,0.405465216,0
0,0,0,6.582025139,2.397895273,0,0.693147181,4.804021045,4.663439094,0.333333342,1.999999925,1.098612264,1
0,0,0,6.582025139,2.397895273,0.693147181,0.693147181,4.795790546,4.65396035,0,1.000000323,0.693147342,0
0,0,0,6.582025139,2.397895273,3.610917913,0.693147181,4.718498871,4.564348191,0.028169014,34.49999997,3.569532696,1
0,0,0,6.563855527,2.397895273,4.454347296,0.693147181,3.401197382,3.33220451,0,1.999999818,1.098612228,0
0,0,0,6.561030666,2.397895273,3.583518938,0.693147181,4.634728988,4.465908119,0,14.00000012,2.708050209,0
0,0.693147181,0.683030558,6.748173209,2.564949357,3.044522438,0.693147181,4.615120517,4.442651256,0.142857155,5.999999382,1.945910061,1
0,1.386294361,0.428382559,6.081647971,2.564949357,3.912023005,0.693147181,4.574710979,4.394449155,0.00621118,160.0000004,5.081404367,1
0,0,0,6.447305863,2.397895273,1.386294361,0.693147181,3.044522438,2.944438979,0.499999935,1.00000026,0.693147311,1
0,0,0,6.447305863,2.397895273,2.708050201,0.693147181,2.944438979,2.890371758,0,0.999999945,0.693147153,0
0,0,0,6.448889394,2.302585093,4.406719247,0.693147181,4.025351691,3.737669618,0,0.999999966,0.693147164,0
0,0,0,6.448889394,2.302585093,3.218875825,0.693147181,3.33220451,3.33220451,0,1.499999949,0.916290711,0
0,0,0,6.448889394,2.197224577,2.48490665,0.693147181,2.197224577,2.197224577,0,2.499999915,1.252762944,0
0,0,0,6.444131257,2.079441542,0.693147181,0.693147181,4.234106505,4.204692619,0,1.000000196,0.693147279,0
0,0,0,6.444131257,2.079441542,2.197224577,0.693147181,2.197224577,2.197224577,0,1.49999998,0.916290724,0
0,1.609437912,0.273070265,5.65178718,2.197224577,0,0.182321557,3.044522438,3.044522438,0.02247191,43.49999983,3.795489185,1
0,1.609437912,0.276320869,5.838313368,2.197224577,6.439350371,0.693147181,1.791759469,1.791759469,0.003577818,278.5000004,5.633002294,1
0,0,0,6.440946541,1.791759469,2.079441542,0.693147181,4.204692619,4.17438727,0,0.999999944,0.693147153,0
0,0,0,6.440946541,1.791759469,2.63905733,0.693147181,6.161207322,6.152732695,0.222222216,3.500000117,1.504077423,1
0,0,0,6.434546519,1.791759469,1.386294361,0.693147181,6.120297419,6.11146734,0,1.999999948,1.098612271,0
0,1.791759469,0.615173427,5.950208431,2.197224577,5.537334267,0.606135803,6.079933195,6.070737728,0.100000003,8.999999737,2.302585067,1
0,0,0,6.431331082,1.791759469,2.48490665,0.693147181,6.063785209,6.054439346,0,1.99999972,1.098612195,0
0,1.609437912,0.591371837,6.258433578,2.079441542,3.688879454,0.587786665,6.059123196,6.049733455,0.012738853,77.5000005,4.363098631,1
0,0.693147181,0.559384479,6.308098442,1.945910149,0.693147181,0.693147181,6.042632834,6.033086222,0.124999997,7.000000204,2.079441567,1
0,1.945910149,0.597618846,6.288920131,2.079441542,3.555348061,0.619039208,6.023447593,6.013715156,0.021505376,45.50000029,3.839452319,1
0,0,0,6.423246964,1.791759469,0,0.693147181,5.991464547,5.981414211,0,3.999999975,1.609437907,0
0,2.63905733,0.610345742,6.02827852,2.079441542,5.602118821,0.656779537,5.978885765,5.96870756,0.002083333,478.9999988,6.173786101,1
