ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bug,bugdensity,churn,churnp
0.693147181,1.386294361,0.598121504,4.859812404,3.33220451,4.795790546,0.559615788,6.985641818,6.368187186,1,0.012121212,81.5,4.412798293
0,1.945910149,0.62925503,5.450425145,1.098612289,4.477336814,0.619039208,8.858368636,6.685860947,0,0,431.5000003,6.069582327
0,4.343805422,0,0,4.94875989,10.54484131,0.133531393,4.394449155,4.356708827,0,0,0,0
0,1.098612289,0,4.804021045,2.197224577,5.926926026,0.510825624,7.866338923,5.351858133,0,0,3.000000069,1.386294378
0,0,0,4.990432587,1.098612289,1.945910149,0.693147181,8.119993828,5.758901774,0,0,0.499999995,0.405465105
0.693147181,1.609437912,0.598972615,5.778889947,2.772588722,6.688354714,0.587786665,8.157657015,6.929516771,0,0,46.99999993,3.871201009
0,1.098612289,0.363111128,6.602587892,0.693147181,4.382026635,0.510825624,5.673323267,5.257495372,0,0,39.99999994,3.713572065
0,0,0,5.874930731,3.295836866,3.465735903,0.693147181,6.364750757,1.791759469,0,0,2.499999993,1.252762966
0,2.708050201,0.302342682,6.12599544,4.8978398,7.951559331,0.382992252,7.512071246,3.17805383,1,0.004608295,216.0000019,5.379897362
1.945910149,2.944438979,0.285697698,6.357842267,4.787491743,6.033086222,0.146603474,7.44132039,5.863631176,1,0.000457666,2184,7.689371107
0,0,0,6.892641641,4.143134726,2.48490665,0.693147181,7.551712215,6.070737728,0,0,11.50000013,2.525728655
1.945910149,3.36729583,0.529938162,6.40128796,5.117993812,7.646353722,0.621688217,7.395721609,5.863631176,1,0.000802568,1245.000002,7.127693701
0.693147181,1.098612289,0.665978754,6.343294439,4.605170186,5.220355825,0.693147181,8.696343057,7.224753406,0,0,1.999999794,1.09861222
0,0.693147181,0,4.406719247,1.945910149,6.084499413,0.405465108,7.235619141,4.663439094,0,0,1.999999998,1.098612288
1.098612289,2.079441542,0.501633322,5.367143557,4.33073334,6.340359304,0.405465108,8.408047744,7.980365765,0,0,95.49999999,4.569543008
2.944438979,5.262690189,0.562797705,5.648536282,5.459585514,10.54977895,0.54244478,7.198931241,7.049254841,1,0.000112492,8888.500004,9.092626084
0,0.693147181,0.559384479,6.751686093,4.094344562,2.079441542,0.693147181,6.929516771,4.17438727,0,0,14.00000068,2.708050246
1.945910149,5.575949103,0.601240542,5.809097535,5.105945474,11.77645828,0.410502902,7.567345676,7.565793282,1,7.90E-05,12652.00003,9.445649623
0,1.791759469,0,0,3.663561646,8.205491613,0.405465108,6.836259277,3.610917913,0,0,0,0
0.693147181,1.098612289,0.613870261,5.543874513,4.025351691,3.988984047,0.693147181,5.793013608,5.192956851,0,0,40.00000005,3.713572068
0.693147181,0.693147181,0,0,2.944438979,6.011267174,0.693147181,6.459904454,3.555348061,0,0,0,0
0.693147181,2.944438979,0.432604665,5.6098573,3.433987204,6.963189986,0.521296923,4.927253685,4.779123493,1,0.001352265,738.5000007,6.605974283
0.693147181,1.098612289,0.639616721,7.288699982,4.060443011,3.951243719,0.693147181,7.037905963,5.945420609,0,0,7.999999754,2.19722455
0,1.609437912,0.663162438,6.118097198,2.995732274,3.044522438,0.470003629,7.914983006,5.308267697,0,0,116.9999997,4.770684622
0,1.098612289,0.640527678,6.719817983,2.995732274,2.708050201,0.510825624,7.905810313,5.176149733,0,0,11.50000084,2.525728712
0,1.386294361,0,0,3.295836866,7.371489295,0.405465108,5.82008293,3.555348061,0,0,0,0
0,2.397895273,0,1.003302109,3.295836866,7.745002804,0.435318071,7.543273347,3.17805383,0,0,7.999999997,2.197224577
0.693147181,2.48490665,0.456891935,6.578209002,4.043051268,4.543294782,0.223143551,7.281385664,4.820281566,1,0.009708738,101.9999998,4.634728986
0,2.079441542,0,0,3.688879454,8.42002128,0.559615788,8.364042012,5.631211782,0,0,0,0
0.693147181,0.693147181,0,0,1.945910149,1.098612289,0.405465108,7.833203949,7.556427969,0,0,0,0
0,2.708050201,0.521753775,5.781360609,4.317488114,6.831953566,0.587786665,8.450839691,6.871091295,1,0.006309148,157.5000012,5.065754601
0,1.609437912,0.363778628,5.921042083,4.356708827,5.517452896,0.470003629,5.214935758,4.700480366,0,0,98.00000046,4.595119855
1.945910149,2.397895273,0.631177614,6.780954432,4.787491743,4.905274778,0.435318071,6.499787041,6.371611847,0,0,41.99999759,3.76120006
0,3.688879454,0.02654224,2.891759683,2.833213344,7.389563954,0.300104592,6.350885717,5.84932478,1,0.002531646,393.9999998,5.978885764
0.693147181,2.302585093,0.44071049,5.992713767,4.605170186,5.840641657,0.587786665,5.18178355,4.770684624,0,0,804.0000002,6.690842278
0,1.098612289,0,0,1.945910149,4.844187086,0.287682072,4.584967479,2.564949357,0,0,0,0
1.945910149,2.944438979,0.462832627,6.619300979,4.828313737,5.111987788,0.456758402,9.00307017,8.70483391,1,0.004149378,239.9999981,5.484796926
1.609437912,5.351858133,0.574705012,6.159566205,5.135798437,9.903237521,0.293588764,9.181632208,8.358431899,1,0.000129803,7702.99997,8.94949495
0,1.609437912,0,5.80994267,2.079441542,2.708050201,0.336472237,7.060476366,4.48863637,1,0.222222238,3.49999969,1.504077328
0,0,0,2.833213344,1.791759469,1.098612289,0.693147181,7.054449658,4.406719247,0,0,1.5,0.916290732
0.693147181,3.258096538,0.430956106,4.108980522,3.663561646,7.168579897,0.379489622,6.484635236,6.345636361,0,0,418.4999997,6.039063525
1.945910149,4.709530201,0.509255919,5.978110005,4.997212274,9.570529135,0.420368514,8.888342869,8.674538762,1,0.000938967,1064.000018,6.970730095
0,0.693147181,0,4.532599493,0.693147181,0,0.405465108,2.397895273,1.098612289,0,0,0,0
2.079441542,2.833213344,0.525047658,6.103873692,4.65396035,7.106606138,0.534082486,5.411646052,5.18178355,1,0.003929273,253.5000003,5.539300837
0,2.995732274,0,0,3.135494216,9.00944743,0.09531018,6.177944114,3.36729583,0,0,1,0.693147181
0,0,0,6.682108597,0.693147181,0,0.693147181,8.352554369,2.833213344,0,0,0,0
0.693147181,0.693147181,0.693147181,3.951243719,2.48490665,5.602118821,0.405465108,8.76013937,8.215547412,0,0,7.999999995,2.197224577
0.693147181,2.302585093,0.682179765,5.921042083,3.496507561,3.295836866,0.262364264,8.297045149,5.525452939,0,0,10.49999822,2.442346881
2.197224577,4.043051268,0.598005365,6.248517837,4.644390899,7.917900586,0.510825624,6.538139824,6.466144724,0,0,307.4999933,5.731721822
0.693147181,1.945910149,0.521925542,5.622469119,4.143134726,2.48490665,0.451985123,7.566311015,7.198931241,0,0,7.999999919,2.197224568
0,0,0,5.087596335,1.791759469,1.098612289,0.693147181,5.332718793,4.753590191,0,0,12,2.564949358
1.945910149,3.258096538,0.59018819,6.576201695,4.795790546,6.391917113,0.592051064,5.84932478,5.262690189,0,0,464.9999991,6.144185632
0.693147181,4.110873864,0.46989052,6.865207069,5.043425117,8.346167594,0.571257363,8.735042754,7.638679824,0,0,3597.999998,8.188411308
0.693147181,1.098612289,0.231015939,8.354282028,4.510859507,6.23636959,0.693147181,7.134890852,6.727431725,0,0,422.9999966,6.049733447
0.693147181,1.609437912,0.595633881,7.636366124,4.158883083,7.022868086,0.470003629,7.086737935,6.424869024,0,0,14.5,2.740840024
1.098612289,2.197224577,0.343553914,6.894332259,4.634728988,6.609349243,0.441832753,6.881411304,6.450470422,0,0,289.9999981,5.673323261
0,0,0,6.726233402,2.48490665,5.105945474,0.693147181,4.820281566,4.025351691,0,0,1.99999968,1.098612182
1.609437912,2.833213344,0.545284668,7.191783626,4.634728988,7.736307097,0.498991166,4.787491743,4.753590191,0,0,239.5000054,5.482720112
1.609437912,2.197224577,0.571882698,7.201585082,4.718498871,7.202661197,0.575364145,6.864847778,6.758094504,0,0,38.50000017,3.676300676
1.386294361,2.302585093,0.453214701,7.448508569,4.919980926,7.114769448,0.693147181,4.584967479,4.430816799,0,0,162.4999963,5.096812967
1.098612289,1.386294361,0.639255584,8.383947472,4.59511985,6.539585956,0.559615788,6.841615476,6.617402978,0,0,13.50000013,2.674148659
0,1.945910149,0.345567145,6.247213573,3.970291914,6.514712691,0.538996501,6.80682936,6.317164687,0,0,49.4999992,3.92197332
1.791759469,2.772588722,0.593650286,7.444431381,4.983606622,7.534228326,0.523248144,6.784457063,6.632001777,0,0,69.00000913,4.248495372
0.693147181,0.693147181,0.201971031,7.784057003,4.060443011,5.33753808,0.693147181,6.766191715,6.320768294,0,0,55.50000097,4.034240655
1.609437912,2.48490665,0.571787567,7.300866615,4.700480366,7.264730178,0.510825624,6.759255271,6.610696045,0,0,76.50000261,4.35027797
0.693147181,0.693147181,0.678515961,7.666221926,4.418840608,5.308267697,0.693147181,6.72982407,6.276643489,0,0,5.000000412,1.791759538
0.693147181,1.609437912,0.470346527,7.095727507,4.49980967,5.886104031,0.587786665,6.70073111,6.508769137,0,0,47.50000102,3.881563819
1.098612289,1.609437912,0.607258476,6.952346162,3.988984047,5.80814249,0.470003629,4.110873864,3.663561646,0,0,24.99999918,3.258096507
1.386294361,2.079441542,0.508182554,7.654324736,4.804021045,5.843544417,0.559615788,6.546785411,6.395261598,0,0,266.999997,5.590986969
1.791759469,2.197224577,0.499805946,7.983174756,4.859812404,6.543911846,0.575364145,6.52649486,6.411818268,0,0,61.99999181,4.143134596
1.098612289,1.386294361,0.558452814,7.759614151,4.605170186,4.934473933,0.693147181,6.436150368,6.124683391,0,0,53.99999728,4.007333136
0,0,0,6.317164687,3.044522438,3.610917913,0.693147181,5.713732806,3.737669618,0,0,1.000000131,0.693147246
1.098612289,1.609437912,0.511483021,7.546551865,4.477336814,5.65248918,0.470003629,5.697093487,4.204692619,0,0,28.50000088,3.384390293
0.693147181,2.302585093,0.661146086,6.234214628,4.605170186,6.721425701,0.587786665,3.951243719,2.397895273,0,0,92.49999985,4.537961435
0.693147181,1.386294361,0.418069167,5.555862345,4.110873864,5.897153868,0.559615788,5.620400866,3.33220451,0,0,31.50000021,3.481240096
0.693147181,2.397895273,0.470112302,6.543257609,4.043051268,5.986452005,0.310154929,4.890349128,3.891820298,0,0,102.0000008,4.634728996
0.693147181,2.397895273,0.556189622,7.019540566,4.394449155,8.835937789,0.646627165,7.40731771,7.217443432,0,0,234.5000025,5.461710924
1.098612289,1.098612289,0.60216843,8.257731377,4.812184355,7.420578905,0.510825624,7.394493107,6.616065185,0,0,5.500000936,1.871802321
0.693147181,2.197224577,0.543478352,7.474646127,4.875197323,8.631771096,0.635988767,7.372746366,7.17930797,0,0,157.5000026,5.06575461
1.098612289,1.386294361,0.588419201,7.17873616,3.713572067,7.7164608,0.405465108,7.344719054,6.638567789,0,0,22.49999821,3.157000345
0,0,0,8.312871394,3.970291914,6.265301213,0.693147181,7.33432935,4.234106505,0,0,20.99999905,3.09104241
0.693147181,1.386294361,0.241620028,7.890769643,4.820281566,7.540621529,0.693147181,7.328437353,7.13169851,0,0,89.49999993,4.50534985
0,1.386294361,0.55792946,6.238324625,3.433987204,7.833600224,0.693147181,7.299121463,6.416732283,0,0,25.49999967,3.277144721
0,0,0,8.991562278,4.65396035,6.137727054,0.693147181,7.276556403,6.383506635,0,0,6.000000084,1.945910161
1.098612289,2.079441542,0.536542786,7.592681258,4.820281566,8.428143375,0.628608659,7.275172319,7.125283092,0,0,80.49999946,4.400603014
0.693147181,1.098612289,0.128169769,8.026388036,4.672828834,7.462789157,0.693147181,7.261225092,6.391917113,0,0,103.0000006,4.644390905
1.098612289,1.609437912,0.604889824,7.364040236,4.605170186,7.677863501,0.587786665,7.257707677,7.105786129,0,0,21.50000004,3.113515311
0,0,0,3.465735903,1.945910149,6.466144724,0.693147181,7.188412736,6.311734809,0,0,3.500000006,1.504077398
1.609437912,2.197224577,0.502257993,7.529346783,4.753590191,8.422222954,0.635988767,7.175489714,7.095893221,0,0,30.99999532,3.465735756
0.693147181,0.693147181,0.4488499,8.708722229,4.718498871,6.673297968,0.693147181,7.166265974,6.329720906,0,0,14.99999953,2.772588693
1.098612289,1.098612289,0.11753493,7.839788118,4.465908119,7.07834158,0.510825624,7.153833802,6.450470422,0,0,39.00000138,3.688879489
1.098612289,1.609437912,0.616330939,8.1959957,4.852030264,7.555381944,0.693147181,7.141245122,6.980075941,0,0,15.50000797,2.803360864
1.098612289,1.609437912,0.692471731,7.89110635,4.787491743,7.5750717,0.470003629,7.137278437,6.356107661,0,0,18.50000301,2.97041462
0.693147181,0.693147181,0.693147181,7.544861069,4.094344562,6.588926478,0.405465108,7.133295955,4.442651256,0,0,1.00000089,0.693147626
0.693147181,0.693147181,0.355033658,8.710537111,4.718498871,6.59441346,0.693147181,7.13089883,6.285998095,0,0,103.4999997,4.649187069
1.098612289,2.708050201,0.463146259,7.329049991,4.820281566,8.545974993,0.587786665,7.109879463,6.948897222,0,0,492.9999961,6.202535509
1.098612289,1.098612289,0.690512331,7.860185057,4.477336814,6.942156706,0.510825624,7.080867897,4.859812404,0,0,6.500000244,2.014903053
1.386294361,1.386294361,0.620571115,8.305484018,4.844187086,7.177018766,0.559615788,7.046647278,6.352629396,0,0,33.50000235,3.540959392
1.098612289,1.386294361,0.557397413,7.905533828,4.682131227,7.304515946,0.559615788,7.030857476,6.269096284,0,0,23.00000009,3.178053834
1.609437912,2.63905733,0.472983041,7.504470222,4.955827058,8.534836627,0.579818495,7.02464903,6.931471806,0,0,231.5000037,5.448890241
1.609437912,1.945910149,0.571601265,7.321471963,4.718498871,7.751905333,0.619039208,7.002155954,6.906754779,0,0,31.50000327,3.48124019
0,0,0,8.286773231,3.871201011,5.693732139,0.693147181,6.994849986,3.663561646,0,0,4.49999897,1.704747905
0.693147181,0.693147181,0.257488018,8.740816628,4.682131227,6.34738921,0.693147181,6.993932975,6.161207322,0,0,29.00000203,3.401197449
1.098612289,1.791759469,0.587998341,7.869465421,4.804021045,7.390798522,0.693147181,6.982862751,6.81563999,0,0,27.00000582,3.332204718
0,1.098612289,0.381785741,8.230221977,4.691347882,6.688354714,0.693147181,6.977281342,6.070737728,0,0,158.9999984,5.075173805
0,0,0,8.28273588,3.871201011,5.655991811,0.693147181,6.974478911,3.555348061,0,0,4.000000836,1.60943808
0,1.609437912,0.413202802,7.005426306,3.850147602,7.317876199,0.470003629,6.97354302,6.086774727,0,0,3415.499999,8.136371914
1.386294361,1.945910149,0.4464057,7.929743613,4.875197323,7.522400231,0.538996501,6.951772164,6.263398263,0,0,276.4999993,5.625820931
1.386294361,2.079441542,0.539406702,6.963189986,4.65396035,7.779466967,0.559615788,6.945051064,6.811244379,0,0,59.49999898,4.102643348
0.693147181,0.693147181,0.434094315,7.811568489,4.262679877,6.415096959,0.693147181,6.937314081,6.118097198,0,0,3.99999866,1.609437644
1.098612289,2.197224577,0.637683926,7.789822568,4.8978398,7.818832444,0.693147181,6.935370446,6.768493212,0,0,65.00000421,4.189654806
1.609437912,2.890371758,0.582209595,7.466386455,4.983606622,8.451267041,0.543615446,6.923628628,6.820016365,0,0,525.0000005,6.265301214
1.098612289,3.258096538,0.441558823,7.283659533,4.8978398,8.756210092,0.47957308,6.853299093,6.685860947,0,0,1507.499993,7.318871054
1.791759469,3.555348061,0.467565071,7.244105059,5.010635294,9.13884437,0.505094949,6.81014245,6.703188113,0,0,1812.5,7.503013959
1.386294361,2.708050201,0.56565723,7.625042074,4.852030264,8.111928063,0.550046337,6.762729507,6.616065185,0,0,159.0000081,5.075173866
0,1.098612289,0.689247116,5.90445317,3.401197382,5.676753802,0.510825624,6.638567789,5.666426688,0,0,5.49999983,1.871802151
0,1.386294361,0.558763105,6.047963021,3.737669618,6.608000625,0.693147181,6.586171655,5.683579767,0,0,20.99999993,3.09104245
0.693147181,2.564949357,0.530523628,7.739091259,4.804021045,7.464509835,0.526093096,6.458338283,6.350885717,0,0,462.9999912,6.139884533
0.693147181,3.433987204,0.597386806,7.083279593,4.762173935,8.385032288,0.437213807,6.265301213,6.133398043,0,0,586.50001,6.375876263
1.098612289,2.833213344,0.516017908,7.573531263,4.812184355,7.409136444,0.534082486,6.198478716,6.100318952,0,0,596.49999,6.392754267
0.693147181,1.386294361,0.543677238,8.129174997,4.718498871,6.208590026,0.693147181,6.163314804,6.021023349,0,0,68.50000401,4.24132681
1.609437912,2.302585093,0.576203907,7.874282747,4.86753445,6.719013154,0.587786665,6.150602768,6.120297419,0,0,69.50000184,4.255612736
1.609437912,3.091042453,0.555275864,7.538277258,4.905274778,7.63385356,0.546543706,6.126869184,6.095824562,0,0,1245.999983,7.128495932
0.693147181,1.386294361,0.529605745,4.957586073,3.761200116,7.03966035,0.693147181,7.170119543,6.265301213,0,0,97.50000018,4.59005655
0,0,0,5.777652323,1.098612289,0,0.693147181,5.298317367,4.779123493,0,0,25.49999997,3.277144732
0.693147181,1.609437912,0.518006852,7.721259956,4.820281566,6.675823222,0.693147181,5.187385806,5.135798437,0,0,144.5000023,4.980176102
0,0,0,6.920671504,4.110873864,5.204006687,0.693147181,5.017279837,3.951243719,0,0,11.99999999,2.564949357
1.098612289,1.098612289,0.562725584,6.624507804,4.317488114,6.021023349,0.693147181,7.584773078,7.37337431,0,0,24.5000002,3.23867846
0,0,0,6.778784898,4.025351691,6.390240667,0.693147181,7.628031127,4.770684624,0,0,1.499999784,0.916290645
0,0,0,6.269096284,3.218875825,6.246106765,0.693147181,7.584264818,3.663561646,0,0,7.000000028,2.079441545
0,0,0,5.351858133,2.079441542,6.421622268,0.693147181,7.583756301,4.356708827,0,0,7.99999998,2.197224575
0,1.098612289,0.606609667,5.468060141,3.713572067,7.808729307,0.510825624,7.574045005,4.33073334,0,0,10.99999988,2.48490664
0,0,0,6.771935556,4.025351691,6.102558595,0.693147181,7.534762657,4.605170186,0,0,0.500000004,0.405465111
0,0.693147181,0.668732901,6.489964521,4.110873864,6.670766321,0.693147181,7.486613313,3.258096538,0,0,17.49999962,2.917770711
0,0.693147181,0.685733838,6.465366817,4.094344562,6.459904454,0.693147181,7.45007957,2.944438979,0,0,6.999999888,2.079441528
0.693147181,1.098612289,0.622090831,7.279548694,3.931825633,6.761572769,0.693147181,7.327123292,4.605170186,0,0,27.99999821,3.367295768
0,0,0,7.522940918,3.610917913,4.875197323,0.693147181,7.316548177,4.094344562,0,0,9.500000213,2.351375277
0,0.693147181,0.245288623,6.415914955,3.891820298,6.838405201,0.693147181,7.302496424,4.007333185,0,0,687.0000004,6.533788839
0,0.693147181,0.377535904,7.608870629,3.850147602,5.003946306,0.693147181,7.252762418,3.80666249,0,0,31.00000124,3.465735942
0,0,0,7.491087594,3.610917913,4.143134726,0.693147181,7.250635512,3.737669618,0,0,151.0000007,5.023880526
0,1.791759469,0.454091599,5.294141995,3.871201011,6.543911846,0.405465108,6.56948142,3.135494216,0,0,142.5000003,4.966335037
0,0.693147181,0.565760296,6.285998095,4.744932128,6.905753276,0.693147181,9.106312302,5.105945474,0,0,29.5000003,3.417726694
0,0.693147181,0.467966252,5.09681299,0.693147181,0,0.405465108,7.871692664,5.370638028,0,0,290.0000001,5.673323267
0,0.693147181,0.570354118,5.013963084,0.693147181,2.564949357,0.405465108,8.750524669,4.65396035,0,0,298,5.700443573
2.079441542,3.258096538,0.492522337,6.837126455,5.451038454,8.312871394,0.673729095,6.169610732,4.762173935,0,0,566.4999968,6.341240744
2.772588722,4.025351691,0.693147181,5.781404673,5.010635294,8.98506956,0.528525201,6.579251212,5.814130532,0,0,56.0000063,4.043051378
0.693147181,1.386294361,0.559483516,4.992131823,3.258096538,4.927253685,0.559615788,7.567345676,7.448333861,0,0,19.5000001,3.020424891
0.693147181,3.044522438,0.59210474,5.15494176,3.401197382,5.375278408,0.693147181,6.586171655,3.526360525,0,0,1702,7.440146681
2.564949357,3.688879454,0.659221942,6.496511004,4.770684624,8.576970395,0.530628251,7.960323629,7.492203043,0,0,81.99999837,4.418840588
0.693147181,1.098612289,0.566645549,6.146329258,4.060443011,5.863631176,0.693147181,7.797291274,1.386294361,0,0,38.99999971,3.688879447
0.693147181,1.386294361,0.621395989,6.732508636,3.828641396,4.204692619,0.559615788,3.970291914,3.912023005,0,0,105.4999991,4.668144977
0,0.693147181,0.352600295,5.766757274,3.17805383,4.343805422,0.405465108,8.228176896,6.65929392,0,0,63.99999993,4.174387269
0.693147181,1.609437912,0.54149557,8.286521374,4.442651256,6.352629396,0.470003629,6.821107472,6.588926478,0,0,565.4999944,6.339477071
0,0,0,4.430816799,1.098612289,0,0.693147181,6.693323668,5.043425117,0,0,1.500000029,0.916290743
1.945910149,2.944438979,0.604844539,6.883516511,4.941642423,7.169350017,0.456758402,6.692083743,6.635946556,0,0,183.5000022,5.217649475
0.693147181,3.496507561,0.548646491,6.220831119,4.189654742,8.657476737,0.454736157,5.831882477,5.768320996,0,0,2099.500002,7.649930692
0,2.890371758,0.557627259,6.190201556,2.944438979,7.163172391,0.510825624,6.354370041,5.676753802,0,0,876.9999993,6.777646593
0.693147181,3.583518938,0.444887144,6.43895093,4.744932128,8.267962305,0.405465108,5.262690189,3.828641396,0,0,2326.999996,7.752764807
1.945910149,3.091042453,0.504576752,6.717309904,4.852030264,7.387709239,0.546543706,4.990432587,4.219507705,0,0,1047.999996,6.955592605
0,1.098612289,0.683469634,6.375592518,2.833213344,3.784189634,0.693147181,5.420534999,5.010635294,1,0.021052632,46.49999964,3.860729704
0,1.791759469,0.590534888,6.983017347,2.833213344,5.003946306,0.510825624,5.303304908,4.86753445,0,0,121.999999,4.812184348
2.995732274,7.620214771,0.690861399,5.139981465,5.575949103,0,0.00244918,7.654917048,7.650644551,0,0,31406.99998,10.35481792
