ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bug,bugdensity,churn,churnp
0,0,0,6.270988432,1.098612289,0,0.693147181,10.19473825,5.613128106,1,0.095238096,9.499999872,2.351375245
0,0,0,6.208590026,1.098612289,5.176149733,0.693147181,10.19260609,5.564520407,0,0,104.4999998,4.658710951
0.693147181,0.693147181,0.693147181,6.132312856,2.397895273,4.709530201,0.693147181,9.649240256,9.250426096,0,0,3.000000142,1.386294397
0,1.609437912,0.453807756,6.6061095,2.48490665,4.644390899,0.587786665,10.1885913,7.654917048,1,0.011111111,89.00000006,4.499809671
0,0,0,5.805134969,1.098612289,0.693147181,0.693147181,9.638740451,3.850147602,0,0,112,4.727387819
0.693147181,1.386294361,0.419973048,6.605974282,2.564949357,4.234106505,0.693147181,10.1842583,9.954323242,1,0.02247191,43.49999991,3.795489187
1.098612289,1.098612289,0.690512331,5.76936212,1.609437912,3.218875825,0.693147181,10.18172517,9.111624399,1,0.071428571,13.00000012,2.639057338
0.693147181,0.693147181,0.689527866,5.909440712,1.609437912,1.945910149,0.693147181,10.1265111,9.519367998,0,0,9.99999987,2.397895261
1.386294361,3.044522438,0.672949897,6.924612396,2.708050201,6.807934944,0.669049629,9.595602773,9.530538036,0,0,55.00000481,4.025351777
1.386294361,1.386294361,0.383285598,6.442540166,2.48490665,5.327876169,0.693147181,10.12591084,9.977156142,1,0.008928571,111.0000007,4.718498878
0,0,0,7.344072851,1.791759469,1.386294361,0.693147181,7.59739632,6.161207322,0,0,121.0000005,4.804021049
0,0,0,3.761200116,1.609437912,3.555348061,0.693147181,9.568434309,8.066207568,0,0,2.499999999,1.252762968
1.098612289,1.098612289,0.336618491,4.672828834,1.945910149,4.406719247,0.693147181,10.11771144,9.905186109,1,0.038461539,24.99999994,3.258096536
0,0,0,6.352629396,2.197224577,4.454347296,0.693147181,9.537122958,9.105535258,0,0,95.0000001,4.564348193
0.693147181,0.693147181,0.559384479,6.862234764,2.48490665,4.127134385,0.693147181,9.536545799,6.049733455,0,0,6.999999469,2.079441475
0.693147181,2.890371758,0.553892855,7.139748445,2.708050201,6.403574198,0.476924072,9.534595425,9.398395461,1,0.002728513,365.5000048,5.903998534
0,0,0,2.197224577,0.693147181,2.944438979,0.693147181,10.11309997,3.663561646,0,0,0.5,0.405465108
1.386294361,2.302585093,0.368362668,6.407704728,2.564949357,5.700443573,0.693147181,10.11070495,9.961662117,1,0.003629764,274.5000009,5.618587632
1.609437912,3.951243719,0.547039707,6.71209126,2.944438979,8.787067645,0.503103578,9.526682785,9.502711434,1,0.001354096,737.5000082,6.604621113
0,0,0,5.484796933,1.386294361,0,0.693147181,10.10805972,4.060443011,0,0,14.00000004,2.708050204
0,0,0,5.370638028,1.386294361,0,0.693147181,10.10765214,3.951243719,0,0,1.999999916,1.098612261
1.098612289,1.098612289,0.393500052,4.037186148,1.791759469,5.693732139,0.693147181,10.10287106,9.050640993,1,0.181818181,4.500000036,1.704748099
0,0,0,4.158883083,1.386294361,1.945910149,0.693147181,10.10172347,4.795790546,1,0.142857143,5.999999985,1.945910147
1.098612289,1.386294361,0.643243669,5.361292166,1.609437912,5.231108617,0.693147181,7.578145472,5.332718793,1,0.027027027,35.99999984,3.610917908
0,0,0,5.693732139,2.079441542,3.713572067,0.693147181,10.08313888,8.751632702,1,0.2,3.999999996,1.609437912
0,1.609437912,0.594362649,6.011267174,1.791759469,4.615120517,0.693147181,10.07546412,7.072421901,1,0.028571428,34.0000006,3.555348078
0,0,0,3.583518938,0.693147181,1.098612289,0.693147181,10.07424247,4.406719247,1,0.181818182,4.499999998,1.704748092
1.098612289,2.079441542,0.655637929,6.650279049,2.397895273,3.465735903,0.318453731,9.404837505,8.173857455,1,0.025641025,38.0000016,3.663561687
0.693147181,0.693147181,0.665601408,4.919980926,1.791759469,3.044522438,0.693147181,10.00924299,8.678971847,1,0.083333333,11.00000001,2.48490665
0,2.079441542,0.615374983,6.238812787,2.397895273,6.546785411,0.559615788,10.00843298,7.50714108,1,0.011560694,85.5000001,4.460144415
0,0,0,7.330405212,2.397895273,2.708050201,0.693147181,10.00387573,9.411320111,0,0,14.50000043,2.740840051
0.693147181,1.098612289,0.656253371,4.880273476,2.197224577,0,0.693147181,10.00034199,8.668711839,1,0.066666667,13.99999992,2.708050196
0.693147181,0.693147181,0,5.533389489,2.197224577,2.302585093,0.693147181,10.00020583,9.412137705,0,0,3.500000028,1.504077403
0.693147181,2.995732274,0.540947226,5.698602415,2.564949357,6.975413927,0.615185639,9.999433894,9.795345394,1,0.006329114,157.0000025,5.062595049
0,0,0,6.315358002,0.693147181,0.693147181,0.693147181,9.9984795,3.688879454,0,0,5.99999988,1.945910132
0,0,0,5.85220248,2.197224577,2.63905733,0.693147181,9.997706228,8.657129032,0,0,13.49999995,2.674148646
0,0,0,6.165417854,2.197224577,1.098612289,0.693147181,9.997342128,9.406318255,0,0,4.000000175,1.609437947
0.693147181,1.386294361,0.423107311,6.203041462,2.48490665,5.318119994,0.693147181,7.372118028,6.874198495,0,0,59.49999973,4.102643361
1.386294361,1.791759469,0.503597201,6.012899828,2.302585093,5.459585514,0.606135803,7.369600721,7.027314514,1,0.008130081,122.0000006,4.81218436
0,0,0,6.210600077,1.945910149,4.060443011,0.693147181,9.235715678,5.537334267,0,0,130,4.875197323
0,0,0,6.054439346,1.945910149,3.688879454,0.693147181,9.983868664,9.394659931,0,0,3.49999995,1.504077386
0.693147181,1.386294361,0.4955343,6.433743628,2.397895273,4.543294782,0.693147181,9.194515822,9.086815886,0,0,50.00000067,3.931825646
0,0,0,5.517452896,1.098612289,1.609437912,0.693147181,7.331060305,6.459904454,1,0.200000003,3.999999936,1.6094379
0,0,0,8.40178234,2.397895273,2.397895273,0.693147181,7.326465614,5.978885765,1,0.027777778,34.99999967,3.583518929
1.098612289,2.197224577,0.416718466,6.352822951,2.397895273,5.272999559,0.36772478,9.98128158,9.875293818,1,0.003273322,304.5,5.721949779
0.693147181,2.63905733,0.330733351,6.628796949,2.48490665,2.708050201,0.068992871,9.978641406,9.778264408,1,0.001523229,655.5000004,6.486922694
1.098612289,1.945910149,0.41500624,6.522512878,2.397895273,5.82008293,0.619039208,9.977481232,9.871945285,0,0,297.4999986,5.698769928
0.693147181,0.693147181,0.500788877,5.020585625,2.197224577,0,0.693147181,9.960529293,8.636574948,1,0.076923077,11.99999996,2.564949354
0,1.098612289,0.625083231,6.139165903,1.609437912,0,0.287682072,9.960434833,6.893656355,0,0,14.49999948,2.74083999
0,0,0,3.80666249,0.693147181,0,0.693147181,9.9601514,3.044522438,1,1,0,0
1.609437912,3.135494216,0.654357927,6.132832005,2.48490665,7.563719668,0.448024722,7.290974778,6.982862751,0,0,82.49999754,4.424846602
0,4.110873864,0.236845599,0,2.197224577,8.975756631,0.355034254,8.530701541,6.131226489,0,0,3,1.386294361
0,2.302585093,0.566226177,6.722750125,2.48490665,6.03787092,0.470003629,7.255591274,5.855071922,1,0.004210526,236.4999974,5.470167613
1.098612289,1.386294361,0.405465108,2.818398258,1.791759469,5.726847748,0.693147181,7.23417718,6.413458957,0,0,2.000000016,1.098612294
0,0,0,4.787491743,0.693147181,0,0.693147181,9.910363856,2.772588722,1,1,0,0
0.693147181,2.708050201,0.634176747,3.298302959,1.945910149,8.67795057,0.510825624,9.907429772,9.321165927,1,0.083333334,10.99999987,2.484906639
0,0,0,2.302585093,1.098612289,7.421775794,0.693147181,9.906383356,9.319463799,0,0,9,2.302585093
0,0,0,6.068425588,0.693147181,3.258096538,0.693147181,9.906134047,9.319284459,0,0,12.49999992,2.60268968
0,2.944438979,0.336584856,6.173127993,2.397895273,6.637258031,0.489548225,8.910585718,8.496173824,1,0.001503759,663.9999974,6.499787037
0,0,0,7.623153068,2.079441542,0,0.693147181,9.862457203,7.378383713,0,0,2.99999924,1.386294171
0,1.098612289,0.650292931,5.362855888,1.609437912,5.823045895,0.693147181,7.142036575,5.733341277,0,0,29.49999998,3.417726683
0.693147181,2.197224577,0.597461393,6.914289441,2.397895273,6.109247583,0.510825624,7.139660336,6.658011046,1,0.003616637,275.5000006,5.622210823
1.098612289,1.945910149,0.594968014,6.235530547,2.197224577,6.29710932,0.451985123,9.847287503,9.752897194,1,0.002224694,448.4999999,6.108135854
0.693147181,0.693147181,0.690636445,6.251903883,1.945910149,4.727387819,0.693147181,7.112327445,6.502790046,0,0,11.99999991,2.564949351
0,0,0,5.501258211,2.079441542,0.693147181,0.693147181,8.741935464,7.290974778,0,0,3.50000005,1.504077408
0.693147181,0.693147181,0.395725001,4.90897164,2.197224577,3.135494216,0.693147181,7.084226422,5.888877958,0,0,18.99999993,2.99573227
0,0,0,7.244941546,2.302585093,0,0.693147181,8.7140749,8.296795866,1,0.043478261,21.9999997,3.135494203
0,3.465735903,0.643087003,6.125640263,2.079441542,6.428105273,0.295464213,7.074963198,4.955827058,0,0,135.0000009,4.912654892
0.693147181,1.098612289,0.690588023,6.379557406,1.945910149,3.091042453,0.510825624,9.724540296,9.320539164,0,0,29.00000079,3.401197408
1.098612289,4.094344562,0.682868575,5.713237633,2.564949357,9.145375093,0.348306695,7.012115294,6.672032945,1,0.007272727,136.499999,4.92362391
0,0,0,6.586171655,1.609437912,0,0.693147181,8.602085658,8.199464198,0,0,8.500000006,2.251291799
0.693147181,1.098612289,0.279492225,5.941924102,1.945910149,2.708050201,0.510825624,8.601901919,8.498621806,1,0.013245033,74.50000017,4.324132659
0,0,0,7.250635512,1.945910149,3.951243719,0.693147181,6.749931194,1.098612289,1,0.105263163,8.499999552,2.251291751
0.693147181,0.693147181,0.245071238,5.400422589,1.098612289,1.609437912,0.405465108,8.470311206,8.362408978,0,0,135.5000001,4.916324615
0.693147181,1.609437912,0.64954082,5.121580188,2.197224577,5.252273428,0.693147181,6.705639095,6.282266747,0,0,15.99999994,2.83321334
1.098612289,2.995732274,0.598285843,6.060873998,2.397895273,6.768493212,0.530628251,8.33854488,8.266935348,1,0.001923077,518.9999997,6.253828811
0.693147181,1.791759469,0.48699353,6.380404983,2.397895273,3.583518938,0.693147181,8.271036866,8.185350223,1,0.002659574,375.0000008,5.929589146
0,1.386294361,0.635793823,5.813383985,1.791759469,5.164785974,0.693147181,6.603943825,3.761200116,1,0.057142857,16.49999992,2.862200876
0,0.693147181,0.678515961,7.025093771,2.397895273,1.609437912,0.405465108,6.568077911,5.717027701,0,0,12.50000033,2.60268971
0,0.693147181,0.678515961,4.454347296,1.098612289,1.609437912,0.405465108,6.380122537,5.533389489,1,0.166666665,5.00000005,1.791759478
1.098612289,1.945910149,0.684524938,6.469693187,2.397895273,4.584967479,0.251314429,7.976595409,7.900266037,1,0.039999998,24.00000108,3.218875868
1.098612289,1.609437912,0.320771182,6.37502482,2.397895273,4.624972813,0.693147181,6.11368218,5.575949103,1,0.010471204,94.5000008,4.559126256
1.386294361,2.302585093,0.532485126,6.263398263,2.397895273,6.563855527,0.530628251,6.047372179,5.976350909,1,0.011299435,87.49999852,4.483002535
0.693147181,0.693147181,0.581551063,6.211603589,2.079441542,2.772588722,0.693147181,6.023447593,5.323009979,1,0.008368201,118.5000001,4.783316372
0,1.386294361,0.474563055,5.244389025,1.945910149,6.472346295,0.559615788,5.996452089,3.33220451,0,0,21.50000011,3.113515314
0,0.693147181,0.693147181,5.793013608,1.791759469,0,0.405465108,9.561982673,6.602587892,1,0.333333332,2.000000016,1.098612294
0,0,0,5.826000107,1.609437912,3.044522438,0.693147181,5.986452005,3.17805383,0,0,4.999999862,1.791759446
1.609437912,3.36729583,0.649261022,6.798671365,2.564949357,6.841615476,0.461345567,5.983936281,5.834810737,0,0,148.0000078,5.003946359
0.693147181,0.693147181,0.594032742,4.863680881,2.397895273,7.132497552,0.693147181,9.858228646,8.374476889,0,0,4.000000043,1.609437921
1.098612289,2.48490665,0.578348852,0,1.945910149,9.180190395,0.459532329,10.08259562,9.630825447,0,0,7,2.079441542
0.693147181,1.098612289,0.664806976,7.244227516,2.197224577,5.955837369,0.693147181,10.08075469,9.5431631,0,0,19.99999977,3.044522427
0,0,0,4.343805422,1.609437912,6.748759547,0.693147181,9.858071689,8.349957272,0,0,3.000000022,1.386294367
1.098612289,1.609437912,0.606848746,7.076484882,2.564949357,6.025865974,0.587786665,9.681967682,9.56591471,0,0,19.99999773,3.044522329
0,0,0,5.308267697,1.609437912,4.262679877,0.693147181,10.26736649,8.889446165,0,0,3.500000036,1.504077405
0,0.693147181,0.543444648,5.568344504,2.397895273,5.332718793,0.693147181,9.848133392,8.339978572,0,0,17.50000015,2.91777074
0,0.693147181,0.673575195,5.356586275,2.302585093,6.720220155,0.693147181,5.370638028,3.988984047,0,0,6.499999957,2.014903015
0.693147181,0.693147181,0.4488499,4.799914263,2.197224577,4.262679877,0.405465108,10.26979595,8.772920093,0,0,7.500000012,2.140066165
2.302585093,6.81014245,0.693051566,5.83168523,3.218875825,11.955757,0.165271478,10.44496846,10.44190889,0,0,1807.999882,7.50052942
0,0.693147181,0.673575195,5.295814236,2.302585093,3.555348061,0.693147181,5.33753808,3.931825633,0,0,6.500000012,2.014903022
0,0,0,6.216606101,2.302585093,1.098612289,0.693147181,4.624972813,2.833213344,0,0,8,2.197224577
1.098612289,2.397895273,0.485380762,6.99950541,2.944438979,6.854354502,0.546543706,4.584967479,4.143134726,1,0.003120125,319.499997,5.769882267
0,0,0,5.840641657,1.945910149,3.496507561,0.693147181,7.747164967,6.313548046,0,0,2.000000072,1.098612313
1.098612289,1.609437912,0.555061259,7.270173698,2.772588722,5.420534999,0.587786665,9.972500424,9.85760067,0,0,63.9999989,4.174387253
0,0,0,4.094344562,1.386294361,3.828641396,0.693147181,10.11996896,5.087596335,0,0,8.499999994,2.251291798
0.693147181,0.693147181,0.636836922,4.668144985,1.386294361,1.098612289,0.405465108,10.0970375,8.781248333,0,0,6.499999957,2.014903015
0,0,0,7.295056416,1.945910149,1.098612289,0.693147181,10.09381861,9.485544923,0,0,10.49999974,2.442347013
1.386294361,2.708050201,0.589273461,6.151029117,2.397895273,5.843544417,0.510825624,10.00631486,9.89887694,1,0.001438849,694.0000009,6.543911847
0,0,0,6.679599186,1.609437912,4.510859507,0.693147181,9.973946016,9.384629757,1,0.060606062,15.49999973,2.803360364
0.693147181,1.098612289,0.643544024,6.212606096,2.302585093,4.382026635,0.693147181,5.493061443,5.170483995,0,0,14.0000006,2.708050241
0,0,0,5.497168225,2.079441542,0,0.693147181,9.83675997,8.529319371,1,0.125000001,6.999999912,2.079441531
0.693147181,1.098612289,0.679399981,6.11368218,1.791759469,2.772588722,0.287682072,5.411646052,5.087596335,0,0,44.5000002,3.81771233
0,0,0,7.298445102,1.945910149,2.079441542,0.693147181,9.728479189,4.691347882,0,0,5.000000219,1.791759506
0,0,0,7.297768283,1.945910149,3.295836866,0.693147181,9.727823783,4.65396035,1,0.042553191,22.50000009,3.157000425
0,0,0,6.428105273,1.386294361,3.555348061,0.693147181,9.708627719,6.541029999,0,0,3.000000042,1.386294372
0,0,0,6.405228458,1.386294361,2.833213344,0.693147181,6.726233402,5.375278408,1,0.181818174,4.500000226,1.704748133
0.693147181,1.098612289,0.668209719,5.231108617,2.197224577,1.945910149,0.287682072,5.056245805,3.871201011,1,0.06060606,15.50000012,2.803360388
0.693147181,1.791759469,0.586226993,6.479533184,2.397895273,4.369447852,0.510825624,8.444622499,8.338783971,1,0.010695187,92.49999984,4.537961435
0,1.386294361,0.692091836,4.454347296,2.197224577,3.871201011,0.405465108,6.558197803,4.997212274,0,0,11.50000003,2.525728647
0.693147181,0.693147181,0.693147181,6.783325201,2.302585093,1.098612289,0.405465108,9.578449694,9.176473302,0,0,4.999999788,1.791759434
0.693147181,1.098612289,0.589515178,3.745574798,1.609437912,6.785587645,0.693147181,6.416732283,5.902633333,1,0.117647059,7.500000003,2.140066164
0.693147181,0.693147181,0.693147181,6.736966958,2.302585093,3.044522438,0.693147181,9.575677689,9.173676388,1,0.166666673,4.999999764,1.79175943
0,1.386294361,0.405465108,0,1.098612289,7.699389406,0.405465108,6.400257445,5.579729826,0,0,2,1.098612289
1.098612289,2.302585093,0.543958073,5.544786743,2.397895273,5.147494477,0.262364264,9.573593631,9.484329117,1,0.005763689,172.5,5.1561776
0,0.693147181,0.567699885,5.721949779,1.386294361,5.616771098,0.693147181,6.37502482,5.293304825,0,0,8.999999925,2.302585085
1.098612289,2.833213344,0.50273628,5.958424693,2.48490665,5.65248918,0.462623522,9.571505221,9.492280994,1,0.00621118,159.9999992,5.08140436
0,0,0,3.465735903,0.693147181,0,0.693147181,9.570040735,9.086929027,1,1,0,0
1.098612289,1.386294361,0.593497035,5.714557548,1.945910149,5.855071922,0.693147181,6.200509174,5.700443573,0,0,45.99999996,3.850147601
1.098612289,2.833213344,0.675417616,6.394082468,2.48490665,6.102558595,0.534082486,6.167516491,5.560681631,1,0.013605442,72.50000169,4.297285429
0.693147181,0.693147181,0.543444648,4.912654886,2.079441542,5.252273428,0.693147181,6.089044875,5.424950017,0,0,4.999999995,1.791759468
0,0.693147181,0.60192323,4.740574823,2.079441542,5.093750201,0.693147181,9.565073432,8.198914445,0,0,13.50000008,2.674148655
